Time,Time,Press,Alt,Temp,Theta,RH,RH Raw,RH Temp,TFp V,Wind,Wind Dir,v,GPS alt,GPS lat,GPS lon,O3 P,O3 Mr,O3ICell,T Pump,I Pump,O3Bat,TFp Hyg,H2O Mr,Fl,RH FP,Co,Batt,TP2,TOptic
4636.0,4636.0,32.29,22.88,-68.45,545.9,3.6,1.44,-62.4,-85.0,15.5,319.0,-11.7,22.858,51.46075,14.617170000000002,10.199,3.16,2.805,19.3,99.0,16.2,-87.67,4.55,1,2.3,2,10.472999999999999,2.49998,33.8
4638.0,4638.0,32.24,22.89,-68.56,545.8,3.7,1.47,-62.2,-85.07,15.6,312.4,-10.5,22.868000000000002,51.46056,14.6175,10.124,3.14,2.784,19.3,99.9,16.2,-87.68,4.55,1,2.3,2,10.811,2.49999,33.8
4640.0,4640.0,32.18,22.9,-68.71,545.7,3.7,1.5,-62.6,-85.17,18.1,307.6,-11.1,22.878,51.460359999999994,14.61791,10.117,3.14,2.782,19.3,101.0,16.2,-87.67,4.57,1,2.4,2,10.927999999999999,2.50001,33.8
4642.0,4642.0,32.12,22.910999999999998,-68.81,545.7,3.7,1.49,-62.9,-85.23,20.2,307.9,-12.4,22.889,51.46013,14.61837,10.064,3.13,2.7680000000000002,19.3,106.0,16.2,-87.68,4.56,1,2.4,2,10.372,2.50002,33.8
4644.0,4644.0,32.07,22.921999999999997,-68.86,545.9,3.7,1.52,-63.1,-85.24,19.6,311.6,-13.0,22.899,51.4599,14.6188,10.037,3.13,2.76,19.3,102.3,16.2,-87.53,4.7,1,2.5,2,10.883,2.49998,33.8
4646.0,4646.0,32.01,22.933000000000003,-68.88,546.1,3.7,1.5,-62.9,-85.24,17.1,316.8,-12.5,22.909000000000002,51.45967,14.61914,10.027000000000001,3.13,2.7569999999999997,19.3,96.8,16.2,-87.64,4.62,1,2.4,2,10.873,2.50002,33.8
4648.0,4648.0,31.96,22.943,-68.92,546.3,3.7,1.5,-62.8,-85.25,15.8,320.7,-12.2,22.918000000000003,51.45946,14.619420000000002,10.015,3.13,2.7539999999999996,19.3,103.3,16.2,-87.71,4.57,1,2.4,2,10.55,2.5000400000000003,33.8
4650.0,4650.0,31.9,22.951999999999998,-68.98,546.3,3.7,1.51,-62.8,-85.28,17.1,321.5,-13.4,22.928,51.45921,14.619729999999999,9.978,3.13,2.7439999999999998,19.3,98.8,16.2,-87.65,4.63,1,2.5,2,10.927999999999999,2.5000400000000003,33.8
4652.0,4652.0,31.85,22.962,-69.07,546.4,3.7,1.5,-63.0,-85.34,19.7,320.9,-15.3,22.939,51.458940000000005,14.62009,9.955,3.13,2.738,19.3,90.4,16.2,-87.68,4.61,1,2.5,2,10.372,2.50006,33.8
4654.0,4654.0,31.8,22.973000000000003,-69.17,546.4,3.8,1.52,-63.1,-85.4,20.5,321.0,-15.9,22.949,51.45865,14.620460000000001,9.953,3.13,2.737,19.3,98.4,16.2,-87.66,4.63,1,2.5,2,10.873,2.50005,34.6
4656.0,4656.0,31.74,22.984,-69.27,546.4,3.8,1.53,-63.1,-85.48,18.6,321.6,-14.6,22.96,51.45839,14.6208,9.891,3.12,2.72,19.3,99.1,16.2,-87.77,4.55,1,2.5,2,10.917,2.50009,35.8
4658.0,4658.0,31.67,22.996,-69.39,546.4,3.8,1.51,-63.3,-85.55,16.5,322.4,-13.0,22.971,51.45815,14.621089999999999,9.89,3.12,2.72,19.3,96.6,16.2,-87.75,4.57,1,2.6,2,10.523,2.50009,33.8
4660.0,4660.0,31.61,23.006999999999998,-69.48,546.4,3.8,1.57,-63.6,-85.62,16.5,322.7,-13.1,22.982,51.45792,14.621379999999998,9.867,3.12,2.713,19.3,94.7,16.2,-87.83,4.52,1,2.6,2,10.921,2.50011,33.8
4662.0,4662.0,31.55,23.019000000000002,-69.53,546.6,3.8,1.57,-63.8,-85.65,18.6,322.5,-14.7,22.993000000000002,51.45765,14.62171,9.857999999999999,3.12,2.7110000000000003,19.3,105.0,16.2,-87.89,4.48,1,2.5,2,10.388,2.50013,33.9
4664.0,4664.0,31.49,23.03,-69.58,546.7,3.8,1.43,-63.8,-85.69,20.4,321.4,-15.9,23.004,51.457370000000004,14.62207,9.806000000000001,3.11,2.697,19.2,106.0,16.2,-87.89,4.49,1,2.6,2,10.865,2.50013,33.8
4666.0,4666.0,31.44,23.041,-69.67,546.8,3.8,1.55,-63.7,-85.74,19.9,319.9,-15.2,23.016,51.45709,14.62244,9.761000000000001,3.1,2.6839999999999997,19.2,102.0,16.2,-87.88,4.5,1,2.6,2,10.885,2.50012,33.9
4668.0,4668.0,31.38,23.052,-69.76,546.8,3.8,1.56,-63.7,-85.82,18.3,319.2,-13.9,23.028000000000002,51.45684,14.62279,9.686,3.09,2.6639999999999997,19.2,98.5,16.2,-87.9,4.5,1,2.6,2,10.519,2.50012,33.9
4670.0,4670.0,31.32,23.063000000000002,-69.84,546.9,3.8,1.52,-63.9,-85.87,18.0,320.4,-13.9,23.039,51.456590000000006,14.623120000000002,9.667,3.09,2.658,19.2,105.3,16.2,-87.81,4.57,1,2.7,2,10.909,2.50009,33.8
4672.0,4672.0,31.26,23.073,-69.9,547.0,3.8,1.58,-64.0,-85.91,19.1,322.2,-15.1,23.049,51.45632,14.623460000000001,9.727,3.11,2.675,19.2,98.0,16.2,-87.94,4.48,1,2.7,2,10.5,2.50011,33.8
4674.0,4674.0,31.21,23.084,-69.95,547.2,3.8,1.6,-64.1,-85.95,19.6,323.5,-15.7,23.06,51.45604,14.62379,9.757,3.13,2.6830000000000003,19.2,91.0,16.2,-87.83,4.57,1,2.7,2,10.91,2.50007,33.8
4676.0,4676.0,31.15,23.095,-69.98,547.4,3.8,1.55,-64.2,-85.96,18.6,323.5,-14.9,23.072,51.45577,14.62411,9.766,3.13,2.685,19.2,94.4,16.2,-87.83,4.58,1,2.7,2,10.822000000000001,2.50007,33.8
4678.0,4678.0,31.1,23.105,-69.95,547.7,3.8,1.6,-64.2,-85.93,17.1,322.1,-13.5,23.081999999999997,51.455529999999996,14.62442,9.783999999999999,3.15,2.69,19.2,106.4,16.2,-87.79,4.62,1,2.7,2,10.599,2.50005,33.8
4680.0,4680.0,31.04,23.116,-69.88,548.2,3.8,1.55,-64.2,-85.87,18.1,320.9,-14.1,23.092,51.45527,14.62475,9.763,3.14,2.685,19.2,100.0,16.2,-87.91,4.53,1,2.7,2,10.865,2.50008,33.8
4682.0,4682.0,30.99,23.125999999999998,-69.81,548.7,3.8,1.59,-64.1,-85.8,20.3,320.5,-15.6,23.103,51.45499,14.62512,9.734,3.14,2.677,19.2,92.6,16.2,-87.91,4.54,1,2.6,2,10.785,2.50008,33.8
4684.0,4684.0,30.93,23.136999999999997,-69.8,549.0,3.8,1.58,-63.8,-85.79,20.4,319.4,-15.5,23.114,51.45471,14.6255,9.735,3.15,2.677,19.2,101.0,16.2,-87.85,4.6,1,2.7,2,10.909,2.50005,33.8
4686.0,4686.0,30.87,23.149,-69.86,549.1,3.8,1.57,-63.8,-85.83,18.5,318.1,-13.8,23.125999999999998,51.45447,14.625860000000001,9.735,3.15,2.677,19.2,105.4,16.2,-87.85,4.61,1,2.7,2,10.822000000000001,2.50005,33.8
4688.0,4688.0,30.81,23.16,-69.92,549.3,3.8,1.61,-63.9,-85.87,16.6,315.2,-11.8,23.135,51.45425,14.6262,9.748,3.16,2.68,19.2,103.1,16.2,-87.9,4.58,1,2.7,2,10.832,2.50005,33.8
4690.0,4690.0,30.76,23.171,-69.98,549.4,3.8,1.6,-64.0,-85.9,16.6,312.5,-11.2,23.145,51.45405,14.62655,9.756,3.17,2.6830000000000003,19.2,96.7,16.2,-87.96,4.54,1,2.7,2,10.854000000000001,2.50007,33.8
4692.0,4692.0,30.7,23.182,-70.04,549.5,3.9,1.52,-64.0,-85.95,18.7,313.5,-12.8,23.156,51.45382,14.62694,9.725,3.17,2.674,19.2,101.0,16.2,-87.91,4.58,1,2.7,2,10.385,2.50006,33.8
4694.0,4694.0,30.64,23.193,-70.11,549.6,3.9,1.62,-64.1,-85.99,20.2,316.8,-14.7,23.166999999999998,51.453559999999996,14.62734,9.696,3.16,2.6660000000000004,19.2,99.5,16.2,-87.93,4.58,1,2.7,2,10.935,2.50006,35.0
4696.0,4696.0,30.58,23.204,-70.16,549.8,3.9,1.54,-64.2,-86.02,18.8,320.3,-14.4,23.178,51.4533,14.62769,9.732999999999999,3.18,2.676,19.2,95.7,16.2,-88.08,4.47,1,2.7,2,10.873,2.5001,34.6
4698.0,4698.0,30.52,23.215999999999998,-70.2,550.0,3.9,1.54,-64.4,-86.04,16.3,322.6,-12.9,23.189,51.45306,14.627970000000001,9.72,3.18,2.673,19.2,95.4,16.2,-88.1,4.46,1,2.7,2,10.619000000000002,2.50011,33.8
4700.0,4700.0,30.46,23.226999999999997,-70.25,550.1,3.9,1.63,-64.6,-86.07,15.6,321.1,-12.2,23.199,51.45284,14.628260000000001,9.738999999999999,3.2,2.678,19.2,103.3,16.2,-88.16,4.42,1,2.7,2,10.844000000000001,2.50014,33.8
4702.0,4702.0,30.41,23.238000000000003,-70.34,550.2,3.9,1.67,-65.0,-86.11,17.3,317.9,-12.9,23.211,51.45261,14.628589999999999,9.742,3.2,2.679,19.2,100.0,16.2,-88.22,4.38,1,2.7,2,10.857999999999999,2.50015,33.8
4704.0,4704.0,30.35,23.249000000000002,-70.39,550.3,3.9,1.61,-65.4,-86.14,19.4,316.4,-14.1,23.221,51.45236,14.628979999999999,9.729,3.21,2.675,19.2,99.3,16.2,-88.22,4.39,1,2.7,2,10.88,2.50014,33.8
4706.0,4706.0,30.3,23.259,-70.38,550.6,3.9,1.7,-65.4,-86.11,19.8,317.6,-14.6,23.230999999999998,51.4521,14.62936,9.693,3.2,2.665,19.2,98.2,16.2,-88.21,4.4,1,2.7,2,10.822000000000001,2.50014,33.8
4708.0,4708.0,30.25,23.269000000000002,-70.32,551.1,3.9,1.69,-64.9,-86.03,18.6,320.3,-14.3,23.241999999999997,51.451840000000004,14.629710000000001,9.66,3.19,2.656,19.1,108.5,16.2,-88.15,4.46,1,2.7,2,10.549000000000001,2.5001,33.8
4710.0,4710.0,30.2,23.279,-70.28,551.5,4.0,1.54,-64.2,-85.98,18.3,322.3,-14.4,23.253,51.45158,14.63003,9.597999999999999,3.18,2.639,19.1,105.8,16.2,-88.16,4.46,1,2.7,2,10.818,2.50007,33.9
4712.0,4712.0,30.15,23.29,-70.29,551.7,4.0,1.63,-64.0,-85.97,19.1,320.7,-14.8,23.263,51.45131,14.630379999999999,9.577,3.18,2.633,19.1,101.3,16.2,-88.06,4.54,1,2.7,2,10.642999999999999,2.50002,33.8
4714.0,4714.0,30.09,23.3,-70.36,551.8,4.0,1.69,-64.3,-86.01,19.3,317.4,-14.2,23.274,51.45106,14.63075,9.523,3.16,2.6180000000000003,19.1,97.5,16.2,-88.08,4.54,1,2.8,2,10.872,2.5,33.8
4716.0,4716.0,30.04,23.311,-70.46,551.8,4.0,1.68,-64.9,-86.06,18.2,317.0,-13.3,23.285,51.45082,14.631110000000001,9.49,3.16,2.609,19.1,100.5,16.2,-88.11,4.53,1,2.8,2,10.367,2.49998,33.8
4718.0,4718.0,29.98,23.322,-70.53,551.9,4.0,1.68,-65.1,-86.11,17.2,320.3,-13.2,23.296,51.45058,14.631429999999998,9.53,3.18,2.62,19.1,98.9,16.2,-88.04,4.59,1,2.8,2,10.855,2.49995,33.8
4720.0,4720.0,29.92,23.334,-70.57,552.1,4.0,1.6,-64.7,-86.13,17.5,323.3,-14.1,23.307,51.45033,14.63173,9.52,3.18,2.617,19.1,95.1,16.2,-88.15,4.51,1,2.8,2,10.829,2.4999599999999997,33.8
4722.0,4722.0,29.86,23.346,-70.61,552.3,4.0,1.65,-64.4,-86.15,19.5,322.1,-15.4,23.316999999999997,51.45005,14.632079999999998,9.49,3.18,2.609,19.1,98.3,16.2,-88.11,4.55,1,2.8,2,10.619000000000002,2.49994,33.8
4724.0,4724.0,29.81,23.357,-70.65,552.5,4.0,1.65,-64.5,-86.17,22.0,320.8,-17.0,23.328000000000003,51.449740000000006,14.63248,9.49,3.18,2.609,19.1,106.4,16.2,-88.16,4.52,1,2.8,2,10.844000000000001,2.49995,33.8
4726.0,4726.0,29.75,23.368000000000002,-70.69,552.7,4.0,1.61,-64.8,-86.19,22.3,321.3,-17.4,23.339000000000002,51.44943,14.632879999999998,9.472999999999999,3.18,2.6039999999999996,19.1,98.7,16.2,-88.15,4.54,1,2.9,2,10.390999999999998,2.49995,33.8
4728.0,4728.0,29.69,23.38,-70.71,552.9,4.0,1.71,-65.1,-86.21,19.5,324.4,-15.9,23.349,51.44915,14.63321,9.45,3.18,2.5980000000000003,19.1,100.0,16.2,-88.28,4.44,1,2.8,2,10.935,2.4999700000000002,33.8
4730.0,4730.0,29.64,23.391,-70.73,553.2,4.0,1.73,-65.6,-86.22,16.7,328.5,-14.3,23.361,51.448890000000006,14.633460000000001,9.441,3.19,2.595,19.1,112.4,16.2,-88.28,4.44,1,2.8,2,10.592,2.4999700000000002,33.8
4732.0,4732.0,29.58,23.401999999999997,-70.78,553.3,4.1,1.74,-65.5,-86.25,16.0,326.8,-13.3,23.372,51.44865,14.63371,9.442,3.19,2.595,19.1,105.2,16.2,-88.21,4.52,1,2.9,2,10.354000000000001,2.49995,34.5
4734.0,4734.0,29.52,23.413,-70.88,553.4,4.1,1.73,-65.1,-86.32,18.0,321.2,-14.1,23.384,51.4484,14.634039999999999,9.448,3.2,2.597,19.1,96.6,16.2,-88.23,4.5,1,2.9,2,10.870999999999999,2.49994,35.2
4736.0,4736.0,29.47,23.424,-70.97,553.4,4.1,1.7,-64.7,-86.39,21.4,317.6,-15.8,23.394000000000002,51.44811,14.63446,9.475,3.22,2.6039999999999996,19.1,102.4,16.2,-88.21,4.53,1,2.9,2,10.390999999999998,2.49992,33.8
4738.0,4738.0,29.42,23.435,-71.04,553.5,4.1,1.62,-64.5,-86.43,22.9,318.7,-17.2,23.403000000000002,51.4478,14.634889999999999,9.499,3.23,2.611,19.1,95.3,16.2,-88.17,4.57,1,3.0,2,10.905999999999999,2.4999,33.8
4740.0,4740.0,29.37,23.445,-71.09,553.6,4.1,1.69,-64.8,-86.47,21.5,324.1,-17.4,23.414,51.44749,14.63526,9.55,3.25,2.625,19.1,97.7,16.2,-88.21,4.54,1,3.0,2,10.792,2.4999,33.8
4742.0,4742.0,29.31,23.456,-71.17,553.7,4.1,1.74,-65.3,-86.52,19.1,329.4,-16.5,23.424,51.44719,14.635539999999999,9.581,3.27,2.633,19.1,98.7,16.2,-88.24,4.53,1,3.0,2,10.614,2.49989,33.8
4744.0,4744.0,29.26,23.465999999999998,-71.22,553.9,4.1,1.75,-66.0,-86.55,18.2,328.3,-15.4,23.435,51.446909999999995,14.635810000000001,9.581,3.27,2.633,19.1,95.9,16.2,-88.21,4.56,1,3.0,2,10.855,2.49988,33.9
4746.0,4746.0,29.21,23.476999999999997,-71.19,554.2,4.1,1.79,-66.2,-86.53,19.5,321.5,-15.2,23.445999999999998,51.44664,14.63616,9.58,3.28,2.633,19.1,107.0,16.2,-88.25,4.53,1,3.0,2,10.404000000000002,2.49989,33.8
4748.0,4748.0,29.15,23.488000000000003,-71.13,554.7,4.1,1.72,-65.7,-86.48,21.4,317.0,-15.7,23.456999999999997,51.44636,14.63659,9.443,3.24,2.595,19.0,97.2,16.2,-88.25,4.54,1,3.0,2,10.887,2.49989,33.8
4750.0,4750.0,29.1,23.499000000000002,-71.14,555.0,4.1,1.72,-65.0,-86.49,22.4,319.1,-16.9,23.467,51.44605,14.63701,9.407,3.23,2.585,19.0,108.9,16.2,-88.14,4.64,1,3.0,2,10.343,2.49986,33.9
4752.0,4752.0,29.05,23.509,-71.22,555.0,4.1,1.64,-64.6,-86.56,22.0,324.2,-17.9,23.478,51.44573,14.637379999999999,9.407,3.24,2.585,19.0,95.0,16.2,-88.05,4.73,1,3.1,2,10.909,2.4998299999999998,33.9
4754.0,4754.0,29.0,23.52,-71.28,555.1,4.1,1.69,-64.6,-86.62,21.9,326.7,-18.3,23.488000000000003,51.4454,14.63773,9.446,3.26,2.596,19.0,100.1,16.2,-87.95,4.83,1,3.2,2,10.407,2.4998,33.9
4756.0,4756.0,28.94,23.531,-71.28,555.4,4.1,1.72,-65.0,-86.63,21.9,323.8,-17.6,23.499000000000002,51.44508,14.6381,9.463,3.27,2.6,19.0,100.0,16.2,-87.95,4.83,1,3.2,2,10.902000000000001,2.4998,33.9
4758.0,4758.0,28.89,23.541,-71.2,555.9,4.1,1.75,-65.3,-86.58,21.5,319.3,-16.3,23.51,51.444790000000005,14.63851,9.463,3.28,2.6,19.0,93.0,16.2,-88.13,4.69,1,3.1,2,10.862,2.49985,33.9
4760.0,4760.0,28.84,23.552,-71.08,556.5,4.0,1.7,-65.2,-86.51,19.9,316.5,-14.4,23.52,51.44453,14.6389,9.457,3.28,2.5980000000000003,19.0,108.9,16.2,-88.18,4.65,1,3.0,2,10.555,2.49987,33.8
4762.0,4762.0,28.79,23.561999999999998,-70.99,557.1,4.0,1.73,-65.1,-86.47,18.3,318.3,-13.6,23.531,51.44429,14.63925,9.446,3.28,2.595,19.0,101.5,16.2,-88.21,4.64,1,3.0,2,10.91,2.49991,33.8
4764.0,4764.0,28.74,23.573,-70.99,557.4,4.0,1.74,-64.8,-86.5,18.8,321.3,-14.7,23.541999999999998,51.44402,14.63959,9.391,3.27,2.58,19.0,107.3,16.2,-88.48,4.43,1,2.8,2,10.821,2.5,33.8
4766.0,4766.0,28.68,23.584,-71.07,557.4,4.0,1.6,-64.8,-86.59,21.5,320.5,-16.6,23.553,51.44372,14.63999,9.369,3.27,2.574,19.0,96.4,16.2,-88.48,4.43,1,2.8,2,10.567,2.5000299999999998,33.8
4768.0,4768.0,28.63,23.595,-71.18,557.4,4.0,1.74,-65.2,-86.71,23.7,317.6,-17.5,23.561999999999998,51.44341,14.64045,9.415,3.29,2.5860000000000003,19.0,96.9,16.2,-88.61,4.33,1,2.8,2,10.862,2.50008,33.8
4770.0,4770.0,28.58,23.605,-71.24,557.6,3.9,1.76,-65.6,-86.79,23.1,314.8,-16.3,23.573,51.44311,14.640920000000001,9.423,3.3,2.588,19.0,94.9,16.2,-88.57,4.37,1,2.9,2,10.388,2.50008,33.8
4772.0,4772.0,28.53,23.616,-71.23,557.8,3.9,1.77,-66.1,-86.82,20.6,313.5,-14.2,23.583000000000002,51.442859999999996,14.64135,9.423,3.3,2.588,19.0,106.1,16.2,-88.54,4.41,1,2.9,2,10.905999999999999,2.50007,35.0
4774.0,4774.0,28.48,23.625999999999998,-71.2,558.2,3.9,1.81,-66.4,-86.83,18.5,310.2,-12.0,23.592,51.442640000000004,14.641760000000001,9.424,3.31,2.589,19.0,102.7,16.2,-88.55,4.41,1,2.9,2,10.855,2.50008,34.6
4776.0,4776.0,28.43,23.636,-71.15,558.6,3.9,1.84,-66.4,-86.82,18.6,305.7,-10.9,23.601999999999997,51.44245,14.6422,9.425,3.31,2.589,19.0,100.4,16.2,-88.48,4.47,1,2.9,2,10.614,2.50005,33.8
4778.0,4778.0,28.38,23.647,-71.09,559.1,3.8,1.74,-66.1,-86.81,20.6,304.8,-11.8,23.613000000000003,51.442240000000005,14.64269,9.424,3.32,2.588,19.0,100.9,16.2,-88.45,4.5,1,2.9,2,10.837,2.5000400000000003,33.9
4780.0,4780.0,28.33,23.658,-71.03,559.5,3.8,1.77,-65.4,-86.8,21.9,307.2,-13.2,23.624000000000002,51.442,14.643189999999999,9.335,3.3,2.5639999999999996,19.0,96.7,16.2,-88.49,4.48,1,2.8,2,10.347999999999999,2.5000400000000003,33.9
4782.0,4782.0,28.28,23.668000000000003,-71.01,559.9,3.8,1.74,-64.8,-86.83,20.6,311.9,-13.8,23.635,51.44175,14.64364,9.316,3.29,2.559,19.0,98.7,16.2,-88.41,4.56,1,2.9,2,10.917,2.5,33.9
4784.0,4784.0,28.23,23.678,-71.03,560.1,3.7,1.73,-64.7,-86.89,18.1,317.3,-13.3,23.645,51.44151,14.643989999999999,9.316,3.3,2.559,19.0,97.5,16.2,-88.41,4.56,1,2.9,2,10.84,2.49998,33.9
4786.0,4786.0,28.18,23.688000000000002,-71.04,560.3,3.7,1.73,-64.9,-86.96,16.7,317.7,-12.3,23.654,51.44129,14.64431,9.285,3.29,2.55,19.0,104.9,16.2,-88.33,4.63,1,2.9,2,10.607999999999999,2.49995,33.8
4788.0,4788.0,28.14,23.698,-71.03,560.6,3.7,1.72,-65.2,-87.02,17.9,309.1,-11.3,23.664,51.44108,14.644720000000001,9.285,3.3,2.55,19.0,107.0,16.2,-88.37,4.61,1,2.9,2,10.818,2.49992,33.8
4790.0,4790.0,28.09,23.708000000000002,-71.01,561.0,3.6,1.78,-65.4,-87.08,21.4,301.0,-11.0,23.675,51.44089,14.64524,9.264,3.3,2.544,19.0,101.2,16.2,-88.47,4.53,1,2.8,2,10.614,2.49993,33.8
4792.0,4792.0,28.04,23.718000000000004,-71.0,561.3,3.6,1.73,-65.4,-87.15,23.4,299.1,-11.4,23.685,51.44068,14.645829999999998,9.251,3.3,2.54,18.9,98.2,16.2,-88.53,4.5,1,2.8,2,10.873,2.4999599999999997,33.8
4794.0,4794.0,27.99,23.729,-70.99,561.6,3.5,1.69,-65.5,-87.23,22.1,303.4,-12.2,23.695999999999998,51.440459999999995,14.646370000000001,9.231,3.3,2.535,18.9,95.5,16.2,-88.55,4.48,1,2.8,2,10.375,2.4999599999999997,33.8
4796.0,4796.0,27.94,23.739,-70.96,561.9,3.5,1.79,-65.5,-87.3,19.1,311.2,-12.6,23.705,51.44024,14.64678,9.243,3.31,2.5380000000000003,18.9,102.3,16.2,-88.5,4.54,1,2.8,2,10.91,2.49994,33.8
4798.0,4798.0,27.89,23.75,-70.88,562.4,3.4,1.76,-65.6,-87.33,17.4,315.8,-12.5,23.714000000000002,51.44001,14.647129999999999,9.258,3.32,2.542,18.9,94.8,16.2,-88.48,4.56,1,2.8,2,10.799000000000001,2.49992,33.8
4800.0,4800.0,27.84,23.76,-70.73,563.2,3.3,1.76,-65.7,-87.31,17.8,310.4,-11.5,23.724,51.4398,14.647520000000002,9.244,3.32,2.5380000000000003,18.9,109.0,16.2,-88.4,4.63,1,2.7,2,10.605,2.49988,33.8
4802.0,4802.0,27.8,23.77,-70.51,564.0,3.3,1.79,-65.7,-87.25,20.1,302.9,-10.9,23.734,51.439609999999995,14.648010000000001,9.231,3.32,2.535,18.9,104.4,16.2,-88.47,4.58,1,2.6,2,10.854000000000001,2.4999,33.8
4804.0,4804.0,27.76,23.779,-70.28,564.9,3.2,1.78,-65.5,-87.16,22.0,300.0,-11.0,23.744,51.439409999999995,14.64856,9.277999999999999,3.34,2.5469999999999997,18.9,98.9,16.2,-88.33,4.71,1,2.6,2,10.755,2.4998299999999998,33.8
4806.0,4806.0,27.71,23.788,-70.08,565.7,3.2,1.68,-65.2,-87.1,22.1,302.4,-11.8,23.753,51.4392,14.6491,9.32,3.36,2.559,18.9,103.9,16.2,-88.18,4.84,1,2.6,2,10.909,2.49979,33.9
4808.0,4808.0,27.67,23.796999999999997,-69.94,566.4,3.1,1.75,-64.9,-87.08,21.2,306.2,-12.5,23.761999999999997,51.43897,14.64959,9.256,3.35,2.541,18.9,96.5,16.2,-88.31,4.74,1,2.5,2,10.811,2.49982,33.8
4810.0,4810.0,27.62,23.807,-69.86,566.8,3.1,1.74,-64.7,-87.1,20.7,308.2,-12.8,23.77,51.43874,14.65006,9.343,3.38,2.565,18.9,103.7,16.2,-88.25,4.8,1,2.5,2,10.603,2.49979,33.8
4812.0,4812.0,27.58,23.816999999999997,-69.81,567.3,3.0,1.68,-64.7,-87.14,20.9,306.1,-12.3,23.78,51.438520000000004,14.65055,9.349,3.39,2.5660000000000003,18.9,97.9,16.2,-88.29,4.77,1,2.5,2,10.92,2.4998099999999996,35.9
4814.0,4814.0,27.53,23.826999999999998,-69.74,567.7,3.0,1.74,-64.6,-87.15,20.9,305.9,-12.2,23.791,51.4383,14.65104,9.347999999999999,3.4,2.5660000000000003,18.9,103.3,16.2,-88.4,4.69,1,2.4,2,10.362,2.49985,34.6
4816.0,4816.0,27.48,23.838,-69.63,568.3,3.0,1.7,-64.6,-87.13,19.6,309.2,-12.4,23.803,51.43808,14.65148,9.341000000000001,3.4,2.5639999999999996,18.9,101.7,16.2,-88.36,4.73,1,2.4,2,10.909,2.49986,33.8
4818.0,4818.0,27.43,23.849,-69.48,569.0,2.9,1.75,-64.6,-87.05,18.1,312.9,-12.4,23.813000000000002,51.43786,14.651860000000001,9.333,3.4,2.562,18.9,105.8,16.2,-88.52,4.6,1,2.3,2,10.818,2.49993,33.8
4820.0,4820.0,27.38,23.859,-69.29,569.9,2.9,1.7,-64.5,-86.94,17.9,310.6,-11.7,23.822,51.43765,14.65225,9.307,3.4,2.555,18.9,94.6,16.2,-88.46,4.66,1,2.2,2,10.585,2.49992,33.8
4822.0,4822.0,27.34,23.869,-69.08,570.7,2.9,1.68,-64.4,-86.8,19.2,302.6,-10.3,23.831999999999997,51.437459999999994,14.65272,9.302,3.4,2.553,18.9,100.2,16.2,-88.39,4.73,1,2.2,2,10.873,2.49993,33.9
4824.0,4824.0,27.29,23.879,-68.85,571.6,2.9,1.72,-64.2,-86.63,20.6,296.3,-9.1,23.842,51.437290000000004,14.65325,9.302,3.41,2.553,18.9,98.4,16.2,-88.49,4.65,1,2.1,2,10.357999999999999,2.4999599999999997,33.8
4826.0,4826.0,27.25,23.889,-68.63,572.5,2.9,1.7,-63.8,-86.45,20.4,295.5,-8.8,23.851,51.43714,14.65378,9.28,3.41,2.5469999999999997,18.9,98.7,16.2,-88.48,4.67,1,2.0,2,10.909,2.49998,33.8
4828.0,4828.0,27.2,23.899,-68.45,573.3,2.9,1.64,-63.3,-86.3,18.4,301.4,-9.6,23.86,51.43696,14.65424,9.353,3.44,2.5669999999999997,18.9,100.8,16.2,-88.36,4.78,1,2.0,2,10.365,2.4999599999999997,33.8
4830.0,4830.0,27.16,23.909000000000002,-68.37,573.8,2.9,1.68,-63.1,-86.21,17.0,310.6,-11.1,23.87,51.43676,14.65461,9.374,3.45,2.573,18.9,101.3,16.2,-88.35,4.8,1,2.0,2,10.909,2.4999599999999997,33.9
4832.0,4832.0,27.11,23.919,-68.32,574.2,2.9,1.65,-63.0,-86.13,17.5,312.6,-11.9,23.88,51.43655,14.654979999999998,9.366,3.46,2.57,18.9,102.2,16.2,-88.36,4.79,1,2.0,2,10.821,2.49998,33.8
4834.0,4834.0,27.06,23.93,-68.3,574.6,3.0,1.56,-63.0,-86.07,19.8,305.3,-11.4,23.89,51.43635,14.65545,9.351,3.46,2.5660000000000003,18.9,94.0,16.2,-88.45,4.72,1,1.9,2,10.604000000000001,2.50001,33.8
4836.0,4836.0,27.01,23.94,-68.28,574.9,3.0,1.67,-63.1,-86.0,22.2,298.3,-10.5,23.899,51.43616,14.65601,9.361,3.47,2.569,18.9,100.3,16.2,-88.53,4.66,1,1.9,2,10.864,2.5000400000000003,33.9
4838.0,4838.0,26.97,23.95,-68.26,575.2,3.0,1.68,-63.1,-85.93,22.2,295.7,-9.6,23.91,51.43598,14.65659,9.37,3.47,2.571,18.8,100.3,16.2,-88.56,4.65,1,1.9,2,10.350999999999999,2.50006,33.8
4840.0,4840.0,26.92,23.96,-68.25,575.5,3.1,1.57,-63.0,-85.85,19.8,299.9,-9.8,23.92,51.43581,14.65709,9.377,3.48,2.573,18.8,107.0,16.2,-88.48,4.72,1,1.9,2,10.909,2.50005,33.9
