RAOB/Space
    Balloon release date and time                	2017-02-03T18:44:12
    Station name                                 	UMBC
    Sonde type                                   	RS41-SGP
    System trademark and model                   	MW41
    Software version                             	MW41 2.2.0
    Sonde software version                       	2.2.13
    Sounding status                              	Ok

     P  Temp  Dewp  RH Dir Speed HeightMSL    Lat     Lon Elapsed time
   hPa    °C    °C   %   °   m/s         m      °       °          min
  33.4 -58.5 -90.3   1 234   2.3     22927 38.018 -73.814        70.87
  33.4 -58.5 -90.3   1 233   2.3     22933 38.018 -73.814        70.89
  33.3 -58.5 -90.3   1 233   2.3     22938 38.018 -73.814        70.90
  33.3 -58.5 -90.3   1 232   2.2     22948 38.018 -73.814        70.92
  33.3 -58.6 -90.4   1 231   2.2     22953 38.018 -73.814        70.94
  33.2 -58.6 -90.4   1 231   2.2     22957 38.018 -73.814        70.95
  33.2 -58.6 -90.4   1 230   2.1     22961 38.018 -73.814        70.97
  33.2 -58.7 -90.4   1 229   2.1     22968 38.018 -73.814        70.99
  33.1 -58.7 -90.4   1 229   2.0     22978 38.018 -73.814        71.00
  33.1 -58.7 -90.4   1 228   2.0     22982 38.018 -73.814        71.02
  33.1 -58.7 -90.4   1 228   1.9     22989 38.018 -73.814        71.04
  33.0 -58.8 -90.5   1 227   1.9     22995 38.018 -73.814        71.05
  33.0 -58.8 -90.5   1 227   1.9     23001 38.019 -73.814        71.07
  33.0 -58.8 -90.5   1 226   1.8     23007 38.018 -73.814        71.09
  32.9 -58.8 -90.5   1 225   1.8     23011 38.018 -73.814        71.10
  32.9 -58.9 -90.5   1 224   1.8     23018 38.018 -73.814        71.12
  32.9 -58.9 -90.5   1 224   1.7     23022 38.018 -73.814        71.14
  32.8 -59.0 -90.5   1 223   1.7     23031 38.018 -73.814        71.15
  32.8 -59.0 -90.6   1 222   1.7     23036 38.018 -73.814        71.17
  32.8 -59.1 -90.6   1 221   1.7     23042 38.019 -73.814        71.19
  32.7 -59.1 -90.6   1 220   1.7     23050 38.019 -73.814        71.20
  32.7 -59.1 -90.6   1 219   1.6     23057 38.019 -73.814        71.22
  32.7 -59.1 -90.6   1 218   1.6     23060 38.019 -73.814        71.24
  32.6 -59.1 -90.6   1 217   1.6     23068 38.018 -73.814        71.25
  32.6 -59.1 -90.6   1 216   1.6     23074 38.018 -73.814        71.27
  32.6 -59.2 -90.6   1 215   1.6     23080 38.018 -73.814        71.29
  32.6 -59.2 -90.6   1 214   1.7     23087 38.018 -73.814        71.30
  32.5 -59.2 -90.6   1 213   1.7     23093 38.019 -73.814        71.32
  32.5 -59.2 -90.7   1 212   1.7     23098 38.019 -73.814        71.34
  32.5 -59.2 -90.7   1 211   1.7     23104 38.019 -73.814        71.35
  32.4 -59.2 -90.7   1 210   1.7     23111 38.019 -73.814        71.37
  32.4 -59.2 -90.7   1 209   1.7     23116 38.019 -73.814        71.39
  32.4 -59.2 -90.7   1 208   1.8     23121 38.019 -73.814        71.40
  32.3 -59.1 -90.7   1 207   1.8     23128 38.019 -73.814        71.42
  32.3 -59.1 -90.7   1 206   1.8     23135 38.019 -73.814        71.44
  32.3 -59.1 -90.7   1 205   1.8     23140 38.019 -73.814        71.45
  32.2 -59.0 -90.7   1 204   1.8     23147 38.019 -73.814        71.47
  32.2 -59.0 -90.7   1 203   1.9     23154 38.019 -73.814        71.49
  32.2 -59.0 -90.7   1 202   1.9     23158 38.019 -73.814        71.50
  32.2 -58.9 -90.7   1 201   1.9     23162 38.019 -73.814        71.52
  32.1 -58.9 -90.8   1 200   2.0     23170 38.019 -73.814        71.54
  32.1 -58.8 -90.8   1 199   2.0     23177 38.019 -73.814        71.55
  32.1 -58.8 -90.8   1 198   2.0     23182 38.019 -73.814        71.57
  32.0 -58.7 -90.8   1 197   2.1     23189 38.019 -73.814        71.59
  32.0 -58.7 -90.8   1 195   2.1     23192 38.019 -73.814        71.60
  32.0 -58.6 -90.8   1 194   2.1     23196 38.019 -73.814        71.62
  31.9 -58.5 -90.8   1 193   2.2     23204 38.019 -73.814        71.64
  31.9 -58.4 -90.8   1 192   2.3     23211 38.019 -73.814        71.65
  31.9 -58.4 -90.8   1 191   2.3     23217 38.019 -73.814        71.67
  31.9 -58.3 -90.8   1 189   2.4     23224 38.019 -73.814        71.69
  31.8 -58.3 -90.8   1 188   2.4     23229 38.019 -73.814        71.70
  31.8 -58.3 -90.8   1 187   2.5     23236 38.019 -73.814        71.72
  31.8 -58.2 -90.8   1 186   2.6     23243 38.019 -73.814        71.74
  31.7 -58.2 -90.8   1 185   2.7     23249 38.019 -73.814        71.75
  31.7 -58.3 -90.9   1 184   2.8     23254 38.019 -73.814        71.77
  31.7 -58.3 -90.9   1 184   2.9     23262 38.019 -73.814        71.79
  31.6 -58.3 -90.9   1 183   2.9     23267 38.019 -73.814        71.80
  31.6 -58.3 -91.0   1 183   3.0     23270 38.019 -73.814        71.82
  31.6 -58.4 -91.0   1 182   3.1     23279 38.019 -73.814        71.84
  31.5 -58.4 -91.0   1 182   3.2     23282 38.019 -73.814        71.85
  31.5 -58.4 -91.0   1 182   3.3     23288 38.019 -73.814        71.87
  31.5 -58.4 -91.1   1 182   3.4     23294 38.019 -73.814        71.89
  31.5 -58.4 -91.0   1 182   3.5     23300 38.019 -73.814        71.90
  31.4 -58.4 -91.0   1 182   3.6     23306 38.019 -73.814        71.92
  31.4 -58.3 -91.0   1 183   3.6     23313 38.019 -73.814        71.94
  31.4 -58.3 -90.9   1 183   3.7     23319 38.019 -73.814        71.95
  31.3 -58.2 -90.9   1 184   3.8     23325 38.019 -73.814        71.97
  31.3 -58.1 -90.8   1 185   3.8     23332 38.019 -73.814        71.99
  31.3 -58.1 -90.8   1 186   3.9     23340 38.019 -73.814        72.00
  31.2 -58.0 -90.8   1 187   3.9     23345 38.020 -73.814        72.02
  31.2 -58.0 -90.8   1 188   3.9     23348 38.020 -73.814        72.04
  31.2 -58.0 -90.7   1 189   3.9     23354 38.020 -73.814        72.05
  31.2 -58.0 -90.7   1 190   3.9     23363 38.020 -73.814        72.07
  31.1 -58.0 -90.7   1 192   3.9     23367 38.020 -73.814        72.09
  31.1 -57.9 -90.7   1 193   3.9     23372 38.020 -73.814        72.10
  31.1 -57.9 -90.7   1 195   3.9     23376 38.020 -73.814        72.12
  31.1 -57.9 -90.7   1 197   3.9     23385 38.020 -73.814        72.14
  31.0 -57.9 -90.7   1 199   3.9     23388 38.020 -73.814        72.15
  31.0 -57.9 -90.7   1 201   3.8     23394 38.020 -73.814        72.17
  31.0 -57.9 -90.8   1 203   3.8     23398 38.020 -73.814        72.19
  30.9 -57.9 -90.8   1 205   3.7     23403 38.020 -73.814        72.20
  30.9 -57.9 -90.8   1 207   3.7     23411 38.020 -73.814        72.22
  30.9 -57.9 -90.8   1 210   3.6     23420 38.020 -73.814        72.24
  30.8 -57.9 -90.8   1 212   3.6     23424 38.020 -73.814        72.25
  30.8 -57.8 -90.8   1 215   3.6     23432 38.020 -73.814        72.27
  30.8 -57.8 -90.8   1 218   3.5     23438 38.020 -73.814        72.29
  30.8 -57.7 -90.8   1 221   3.5     23442 38.020 -73.814        72.30
  30.7 -57.7 -90.8   1 224   3.4     23450 38.020 -73.813        72.32
  30.7 -57.6 -90.7   1 227   3.4     23456 38.020 -73.813        72.34
  30.7 -57.5 -90.7   1 230   3.4     23460 38.020 -73.813        72.35
  30.6 -57.5 -90.7   1 233   3.3     23467 38.020 -73.813        72.37
  30.6 -57.5 -90.7   1 236   3.3     23473 38.020 -73.813        72.39
  30.6 -57.5 -90.7   1 239   3.3     23476 38.020 -73.813        72.40
  30.6 -57.4 -90.7   1 243   3.3     23483 38.020 -73.813        72.42
  30.5 -57.4 -90.7   1 246   3.3     23490 38.020 -73.813        72.44
  30.5 -57.4 -90.7   1 249   3.3     23498 38.020 -73.813        72.45
  30.5 -57.4 -90.7   1 252   3.3     23503 38.020 -73.813        72.47
  30.4 -57.4 -90.7   1 255   3.3     23507 38.020 -73.813        72.49
  30.4 -57.4 -90.7   1 257   3.4     23516 38.020 -73.813        72.50
  30.4 -57.4 -90.6   1 260   3.4     23521 38.020 -73.813        72.52
  30.4 -57.4 -90.6   1 263   3.4     23527 38.020 -73.813        72.54
  30.3 -57.4 -90.6   1 265   3.5     23532 38.020 -73.813        72.55
  30.3 -57.4 -90.6   1 268   3.5     23536 38.020 -73.813        72.57
  30.3 -57.4 -90.6   1 270   3.6     23544 38.020 -73.813        72.59
  30.2 -57.4 -90.6   1 272   3.6     23553 38.020 -73.813        72.60
  30.2 -57.4 -90.5   1 274   3.7     23555 38.020 -73.813        72.62
  30.2 -57.4 -90.5   1 276   3.7     23560 38.020 -73.813        72.64
  30.2 -57.4 -90.5   1 277   3.8     23567 38.020 -73.813        72.65
  30.1 -57.4 -90.5   1 279   3.8     23573 38.020 -73.813        72.67
  30.1 -57.4 -90.4   1 280   3.9     23577 38.020 -73.813        72.69
  30.1 -57.4 -90.4   1 282   3.9     23584 38.020 -73.813        72.70
  30.0 -57.4 -90.4   1 283   4.0     23592 38.020 -73.813        72.72
  30.0 -57.4 -90.4   1 284   4.0     23597 38.020 -73.813        72.74
  30.0 -57.4 -90.3   1 285   4.0     23603 38.020 -73.812        72.75
  30.0 -57.4 -90.3   1 286   4.1     23606 38.020 -73.812        72.77
  29.9 -57.3 -90.3   1 287   4.1     23611 38.020 -73.812        72.79
  29.9 -57.3 -90.2   1 288   4.1     23620 38.020 -73.812        72.80
  29.9 -57.2 -90.2   1 288   4.1     23625 38.020 -73.812        72.82
  29.9 -57.2 -90.2   1 289   4.1     23629 38.020 -73.812        72.84
  29.8 -57.2 -90.2   1 290   4.1     23638 38.020 -73.812        72.85
  29.8 -57.2 -90.2   1 290   4.1     23646 38.020 -73.812        72.87
  29.8 -57.2 -90.2   1 291   4.0     23649 38.020 -73.812        72.89
  29.7 -57.2 -90.3   1 291   4.0     23657 38.020 -73.812        72.90
  29.7 -57.2 -90.3   1 292   4.0     23662 38.020 -73.812        72.92
  29.7 -57.3 -90.3   1 292   3.9     23666 38.020 -73.812        72.94
  29.7 -57.3 -90.4   1 293   3.8     23675 38.020 -73.812        72.95
  29.6 -57.3 -90.4   1 293   3.8     23678 38.020 -73.812        72.97
  29.6 -57.3 -90.5   1 293   3.7     23683 38.020 -73.812        72.99
  29.6 -57.3 -90.5   1 294   3.6     23691 38.020 -73.812        73.00
  29.6 -57.3 -90.5   1 294   3.5     23695 38.020 -73.812        73.02
  29.5 -57.3 -90.5   1 294   3.5     23700 38.020 -73.812        73.04
  29.5 -57.3 -90.5   1 294   3.4     23706 38.020 -73.812        73.05
  29.5 -57.2 -90.5   1 295   3.3     23710 38.020 -73.812        73.07
  29.5 -57.2 -90.5   1 295   3.2     23714 38.020 -73.812        73.09
  29.4 -57.1 -90.5   1 295   3.1     23724 38.020 -73.812        73.10
  29.4 -57.0 -90.4   1 295   3.0     23729 38.020 -73.811        73.12
  29.4 -57.0 -90.4   1 295   2.9     23735 38.020 -73.811        73.14
  29.3 -56.9 -90.4   1 294   2.8     23741 38.020 -73.811        73.15
  29.3 -56.9 -90.4   1 294   2.7     23749 38.020 -73.811        73.17
  29.3 -56.9 -90.4   1 293   2.6     23756 38.020 -73.811        73.19
  29.2 -56.9 -90.4   1 293   2.5     23760 38.020 -73.811        73.20
  29.2 -56.9 -90.4   1 292   2.5     23768 38.020 -73.811        73.22
  29.2 -57.0 -90.4   1 290   2.4     23774 38.020 -73.811        73.24
  29.2 -57.0 -90.4   1 289   2.3     23779 38.020 -73.811        73.25
  29.1 -57.0 -90.4   1 288   2.3     23784 38.020 -73.811        73.27
  29.1 -57.0 -90.4   1 286   2.2     23791 38.020 -73.811        73.29
  29.1 -57.0 -90.4   1 284   2.2     23796 38.020 -73.811        73.30
  29.1 -57.0 -90.4   1 282   2.1     23803 38.020 -73.811        73.32
  29.0 -57.0 -90.4   1 279   2.1     23807 38.020 -73.811        73.34
  29.0 -57.1 -90.3   1 277   2.1     23814 38.020 -73.811        73.35
  29.0 -57.1 -90.3   1 274   2.1     23820 38.020 -73.811        73.37
  28.9 -57.1 -90.3   1 271   2.1     23827 38.020 -73.811        73.39
  28.9 -57.1 -90.3   1 268   2.1     23831 38.020 -73.811        73.40
  28.9 -57.2 -90.3   1 265   2.1     23837 38.020 -73.811        73.42
  28.9 -57.2 -90.3   1 262   2.1     23846 38.020 -73.811        73.44
  28.8 -57.2 -90.3   1 259   2.2     23854 38.020 -73.811        73.45
  28.8 -57.3 -90.2   1 257   2.2     23858 38.020 -73.811        73.47
  28.8 -57.3 -90.2   1 254   2.3     23864 38.020 -73.811        73.49
  28.8 -57.4 -90.2   1 252   2.3     23867 38.020 -73.811        73.50
  28.7 -57.4 -90.2   1 249   2.4     23868 38.020 -73.811        73.52
  28.7 -57.4 -90.2   1 247   2.4     23879 38.020 -73.811        73.54
  28.7 -57.5 -90.2   1 245   2.5     23887 38.020 -73.811        73.55
  28.7 -57.5 -90.2   1 243   2.6     23890 38.020 -73.811        73.57
  28.6 -57.6 -90.2   1 241   2.6     23898 38.020 -73.811        73.59
  28.6 -57.6 -90.2   1 239   2.7     23901 38.020 -73.811        73.60
  28.6 -57.7 -90.2   1 237   2.8     23907 38.020 -73.811        73.62
  28.6 -57.7 -90.2   1 236   2.9     23913 38.020 -73.811        73.64
  28.5 -57.7 -90.2   1 234   3.0     23917 38.020 -73.811        73.65
  28.5 -57.8 -90.2   1 233   3.1     23925 38.020 -73.811        73.67
  28.5 -57.8 -90.2   1 232   3.2     23930 38.020 -73.811        73.69
  28.4 -57.8 -90.2   1 231   3.3     23937 38.020 -73.811        73.70
  28.4 -57.8 -90.2   1 230   3.4     23943 38.020 -73.811        73.72
  28.4 -57.8 -90.2   1 229   3.5     23952 38.020 -73.811        73.74
  28.4 -57.8 -90.2   1 228   3.6     23954 38.020 -73.811        73.75
  28.3 -57.8 -90.2   1 228   3.7     23960 38.020 -73.811        73.77
  28.3 -57.8 -90.2   1 227   3.8     23968 38.020 -73.811        73.79
  28.3 -57.8 -90.1   1 227   3.9     23974 38.020 -73.811        73.80
  28.2 -57.8 -90.1   1 227   4.0     23981 38.020 -73.811        73.82
  28.2 -57.8 -90.1   1 227   4.0     23990 38.020 -73.811        73.84
  28.2 -57.8 -90.1   1 226   4.1     23993 38.020 -73.810        73.85
  28.2 -57.8 -90.1   1 226   4.2     23999 38.020 -73.810        73.87
  28.1 -57.8 -90.1   1 226   4.3     24007 38.020 -73.810        73.89
  28.1 -57.9 -90.1   1 226   4.4     24012 38.020 -73.810        73.90
  28.1 -57.9 -90.2   1 226   4.4     24016 38.020 -73.810        73.92
  28.1 -57.9 -90.2   1 226   4.5     24023 38.020 -73.810        73.94
  28.0 -58.0 -90.2   1 227   4.5     24030 38.020 -73.810        73.95
  28.0 -58.0 -90.2   1 227   4.6     24035 38.020 -73.810        73.97
  28.0 -58.0 -90.3   1 227   4.6     24043 38.020 -73.810        73.99
  28.0 -58.0 -90.3   1 227   4.6     24047 38.020 -73.810        74.00
  27.9 -58.1 -90.3   1 227   4.7     24052 38.021 -73.810        74.02
  27.9 -58.1 -90.3   1 228   4.7     24059 38.021 -73.810        74.04
  27.9 -58.1 -90.3   1 228   4.7     24065 38.021 -73.810        74.05
  27.8 -58.1 -90.3   1 228   4.7     24070 38.021 -73.810        74.07
  27.8 -58.1 -90.3   1 229   4.7     24077 38.021 -73.810        74.09
  27.8 -58.1 -90.3   1 229   4.6     24084 38.021 -73.810        74.10
  27.8 -58.1 -90.3   1 230   4.6     24088 38.021 -73.810        74.12
  27.7 -58.1 -90.3   1 230   4.6     24096 38.021 -73.810        74.14
  27.7 -58.1 -90.3   1 231   4.5     24102 38.021 -73.810        74.15
  27.7 -58.2 -90.3   1 231   4.5     24108 38.021 -73.810        74.17
  27.7 -58.2 -90.3   1 231   4.4     24115 38.021 -73.810        74.19
  27.6 -58.2 -90.4   1 232   4.4     24119 38.021 -73.810        74.20
  27.6 -58.2 -90.4   1 232   4.3     24123 38.021 -73.810        74.22
  27.6 -58.3 -90.4   1 233   4.2     24130 38.021 -73.810        74.24
  27.6 -58.3 -90.4   1 234   4.1     24134 38.021 -73.810        74.25
  27.5 -58.3 -90.5   1 234   4.1     24141 38.021 -73.809        74.27
  27.5 -58.3 -90.5   1 235   4.0     24149 38.021 -73.809        74.29
  27.5 -58.3 -90.5   1 235   3.9     24157 38.021 -73.809        74.30
  27.5 -58.3 -90.5   1 236   3.8     24162 38.021 -73.809        74.32
  27.4 -58.3 -90.5   1 237   3.7     24168 38.021 -73.809        74.34
  27.4 -58.3 -90.5   1 237   3.7     24170 38.021 -73.809        74.35
  27.4 -58.3 -90.4   1 238   3.6     24175 38.021 -73.809        74.37
  27.4 -58.2 -90.4   1 239   3.5     24183 38.021 -73.809        74.39
  27.3 -58.2 -90.4   1 240   3.4     24191 38.021 -73.809        74.40
  27.3 -58.2 -90.4   1 241   3.4     24195 38.021 -73.809        74.42
  27.3 -58.3 -90.5   1 242   3.3     24200 38.021 -73.809        74.44
  27.2 -58.3 -90.5   1 242   3.2     24208 38.021 -73.809        74.45
  27.2 -58.3 -90.5   1 243   3.2     24215 38.021 -73.809        74.47
  27.2 -58.3 -90.5   1 245   3.1     24220 38.021 -73.809        74.49
  27.2 -58.3 -90.5   1 246   3.1     24227 38.021 -73.809        74.50
  27.1 -58.3 -90.5   1 247   3.1     24233 38.021 -73.809        74.52
  27.1 -58.3 -90.5   1 248   3.0     24240 38.021 -73.809        74.54
  27.1 -58.3 -90.6   1 250   3.0     24246 38.021 -73.809        74.55
  27.0 -58.4 -90.6   1 251   3.0     24253 38.021 -73.809        74.57
  27.0 -58.3 -90.6   1 253   3.0     24260 38.021 -73.809        74.59
  27.0 -58.3 -90.6   1 254   3.0     24266 38.021 -73.809        74.60
  27.0 -58.3 -90.6   1 256   3.0     24275 38.021 -73.809        74.62
  26.9 -58.2 -90.5   1 258   3.0     24281 38.021 -73.809        74.64
  26.9 -58.2 -90.5   1 259   3.0     24287 38.021 -73.809        74.65
  26.9 -58.1 -90.5   1 261   3.0     24293 38.021 -73.809        74.67
  26.9 -58.1 -90.5   1 263   3.0     24299 38.021 -73.809        74.69
  26.8 -58.1 -90.5   1 266   3.0     24306 38.021 -73.809        74.70
  26.8 -58.1 -90.5   1 268   3.0     24309 38.021 -73.809        74.72
  26.8 -58.0 -90.5   1 270   3.1     24314 38.021 -73.809        74.74
  26.8 -58.0 -90.5   1 272   3.1     24324 38.021 -73.809        74.75
  26.7 -58.0 -90.5   1 275   3.1     24329 38.021 -73.808        74.77
  26.7 -58.0 -90.5   1 277   3.2     24330 38.021 -73.808        74.79
  26.7 -58.0 -90.5   1 280   3.2     24337 38.021 -73.808        74.80
  26.7 -58.0 -90.5   1 282   3.2     24342 38.021 -73.808        74.82
  26.6 -58.0 -90.5   1 285   3.3     24350 38.021 -73.808        74.84
  26.6 -58.0 -90.5   1 287   3.3     24360 38.021 -73.808        74.85
  26.6 -58.0 -90.5   1 290   3.3     24365 38.021 -73.808        74.87
  26.6 -58.0 -90.5   1 293   3.4     24369 38.021 -73.808        74.89
  26.5 -58.0 -90.5   1 295   3.5     24378 38.021 -73.808        74.90
  26.5 -58.0 -90.5   1 298   3.5     24382 38.021 -73.808        74.92
  26.5 -58.0 -90.5   1 300   3.6     24386 38.021 -73.808        74.94
  26.5 -58.0 -90.5   1 303   3.7     24396 38.021 -73.808        74.95
  26.4 -58.0 -90.5   1 305   3.8     24401 38.021 -73.808        74.97
  26.4 -58.0 -90.5   1 308   3.8     24404 38.021 -73.808        74.99
  26.4 -58.1 -90.5   1 310   3.9     24413 38.021 -73.808        75.00
  26.3 -58.1 -90.5   1 312   4.0     24419 38.021 -73.808        75.02
  26.3 -58.2 -90.5   1 314   4.1     24424 38.021 -73.808        75.04
  26.3 -58.2 -90.5   1 316   4.3     24434 38.021 -73.808        75.05
  26.3 -58.2 -90.5   1 318   4.4     24439 38.021 -73.808        75.07
  26.2 -58.3 -90.5   1 320   4.5     24444 38.021 -73.808        75.09
  26.2 -58.3 -90.5   1 321   4.6     24451 38.021 -73.808        75.10
  26.2 -58.3 -90.6   1 323   4.7     24457 38.021 -73.808        75.12
  26.2 -58.4 -90.6   1 324   4.9     24461 38.021 -73.808        75.14
  26.1 -58.4 -90.6   1 325   5.0     24468 38.021 -73.808        75.15
  26.1 -58.5 -90.6   1 326   5.2     24473 38.021 -73.808        75.17
  26.1 -58.5 -90.6   1 327   5.3     24477 38.021 -73.808        75.19
  26.1 -58.6 -90.6   1 328   5.4     24488 38.021 -73.808        75.20
  26.0 -58.6 -90.6   1 329   5.6     24494 38.021 -73.808        75.22
  26.0 -58.6 -90.6   1 329   5.7     24501 38.021 -73.807        75.24
  26.0 -58.6 -90.6   1 330   5.8     24503 38.020 -73.807        75.25
  26.0 -58.6 -90.6   1 330   5.9     24512 38.020 -73.807        75.27
  25.9 -58.6 -90.6   1 331   6.0     24517 38.020 -73.807        75.29
  25.9 -58.6 -90.6   1 331   6.1     24524 38.020 -73.807        75.30
  25.9 -58.7 -90.6   1 332   6.2     24534 38.020 -73.807        75.32
  25.9 -58.7 -90.7   1 332   6.3     24540 38.020 -73.807        75.34
  25.8 -58.7 -90.7   1 333   6.4     24546 38.020 -73.807        75.35
  25.8 -58.7 -90.7   1 333   6.5     24554 38.020 -73.807        75.37
  25.8 -58.7 -90.7   1 334   6.6     24557 38.020 -73.807        75.39
  25.7 -58.7 -90.7   1 334   6.6     24564 38.020 -73.807        75.40
  25.7 -58.7 -90.7   1 335   6.7     24570 38.020 -73.807        75.42
  25.7 -58.7 -90.7   1 335   6.7     24572 38.020 -73.807        75.44
  25.7 -58.7 -90.7   1 336   6.7     24580 38.020 -73.807        75.45
  25.7 -58.7 -90.7   1 336   6.8     24590 38.020 -73.807        75.47
  25.6 -58.7 -90.7   1 337   6.8     24590 38.020 -73.807        75.49
  25.6 -58.7 -90.8   1 337   6.8     24597 38.020 -73.807        75.50
  25.6 -58.6 -90.8   1 338   6.8     24606 38.020 -73.807        75.52
  25.6 -58.6 -90.8   1 339   6.8     24609 38.019 -73.807        75.54
  25.5 -58.6 -90.7   1 339   6.7     24615 38.019 -73.807        75.55
  25.5 -58.5 -90.7   1 340   6.7     24624 38.019 -73.807        75.57
  25.5 -58.5 -90.7   1 341   6.7     24628 38.019 -73.807        75.59
  25.5 -58.5 -90.8   1 341   6.6     24634 38.019 -73.807        75.60
  25.4 -58.5 -90.8   1 342   6.6     24645 38.019 -73.807        75.62
  25.4 -58.5 -90.8   1 343   6.6     24649 38.019 -73.807        75.64
  25.4 -58.6 -90.9   1 344   6.5     24655 38.019 -73.807        75.65
  25.4 -58.6 -90.9   1 345   6.5     24663 38.019 -73.807        75.67
  25.3 -58.6 -90.9   1 346   6.4     24666 38.019 -73.807        75.69
  25.3 -58.6 -90.9   1 346   6.4     24672 38.019 -73.807        75.70
  25.3 -58.6 -90.9   1 347   6.3     24680 38.019 -73.807        75.72
  25.3 -58.6 -90.9   1 348   6.3     24684 38.019 -73.807        75.74
  25.2 -58.6 -90.9   1 349   6.2     24688 38.019 -73.807        75.75
  25.2 -58.6 -90.9   1 350   6.2     24694 38.019 -73.807        75.77
  25.2 -58.6 -90.9   1 351   6.1     24703 38.019 -73.807        75.79
  25.2 -58.6 -90.9   1 352   6.1     24711 38.019 -73.807        75.80
  25.1 -58.6 -90.9   1 353   6.0     24716 38.019 -73.807        75.82
  25.1 -58.6 -90.9   1 354   6.0     24722 38.019 -73.807        75.84
  25.1 -58.6 -90.9   1 355   6.0     24726 38.018 -73.807        75.85
  25.1 -58.5 -90.9   1 356   5.9     24736 38.018 -73.807        75.87
  25.0 -58.5 -90.9   1 357   5.9     24742 38.018 -73.806        75.89
  25.0 -58.5 -90.8   1 358   5.8     24746 38.018 -73.806        75.90
  25.0 -58.4 -90.8   1 359   5.8     24754 38.018 -73.806        75.92
  25.0 -58.4 -90.8   1 360   5.7     24759 38.018 -73.806        75.94
  24.9 -58.4 -90.8   1   1   5.7     24767 38.018 -73.807        75.95
  24.9 -58.5 -90.8   1   2   5.6     24773 38.018 -73.807        75.97
  24.9 -58.5 -90.8   1   3   5.6     24779 38.018 -73.807        75.99
  24.9 -58.5 -90.8   1   4   5.6     24786 38.018 -73.807        76.00
  24.8 -58.5 -90.8   1   5   5.5     24791 38.018 -73.807        76.02
  24.8 -58.5 -90.8   1   6   5.5     24795 38.018 -73.806        76.04
  24.8 -58.5 -90.8   1   7   5.5     24801 38.018 -73.806        76.05
  24.8 -58.5 -90.8   1   8   5.4     24804 38.018 -73.806        76.07
  24.7 -58.5 -90.8   1   9   5.4     24815 38.018 -73.806        76.09
  24.7 -58.5 -90.8   1  10   5.4     24821 38.018 -73.807        76.10
  24.7 -58.5 -90.8   1  11   5.3     24828 38.018 -73.807        76.12
  24.7 -58.5 -90.8   1  12   5.3     24837 38.018 -73.807        76.14
  24.6 -58.5 -90.8   1  13   5.3     24839 38.018 -73.807        76.15
  24.6 -58.5 -90.8   1  14   5.3     24846 38.018 -73.807        76.17
  24.6 -58.4 -90.8   1  15   5.3     24855 38.017 -73.807        76.19
  24.6 -58.4 -90.7   1  16   5.3     24859 38.017 -73.807        76.20
  24.5 -58.3 -90.7   1  17   5.3     24868 38.017 -73.807        76.22
  24.5 -58.3 -90.7   1  18   5.3     24878 38.017 -73.807        76.24
  24.5 -58.3 -90.7   1  19   5.3     24882 38.017 -73.807        76.25
  24.5 -58.3 -90.7   1  20   5.4     24885 38.017 -73.807        76.27
  24.4 -58.3 -90.7   1  21   5.4     24892 38.017 -73.807        76.29
  24.4 -58.3 -90.7   1  21   5.4     24900 38.017 -73.807        76.30
  24.4 -58.3 -90.7   1  22   5.5     24905 38.017 -73.807        76.32
  24.4 -58.3 -90.7   1  23   5.5     24912 38.017 -73.807        76.34
  24.3 -58.3 -90.7   1  23   5.5     24919 38.017 -73.807        76.35
  24.3 -58.3 -90.7   1  24   5.6     24926 38.017 -73.807        76.37
  24.3 -58.2 -90.6   1  24   5.6     24933 38.017 -73.807        76.39
  24.3 -58.2 -90.6   1  25   5.7     24934 38.017 -73.807        76.40
  24.2 -58.2 -90.6   1  26   5.7     24941 38.017 -73.807        76.42
  24.2 -58.2 -90.6   1  27   5.8     24949 38.017 -73.807        76.44
  24.2 -58.2 -90.6   1  27   5.8     24952 38.017 -73.807        76.45
  24.2 -58.2 -90.6   1  28   5.8     24959 38.017 -73.807        76.47
  24.1 -58.2 -90.6   1  28   5.9     24967 38.017 -73.807        76.49
  24.1 -58.2 -90.6   1  29   5.9     24972 38.017 -73.807        76.50
  24.1 -58.3 -90.6   1  29   5.9     24979 38.017 -73.807        76.52
  24.1 -58.3 -90.7   1  30   6.0     24987 38.017 -73.807        76.54
  24.1 -58.3 -90.7   1  30   6.0     24996 38.017 -73.807        76.55
  24.0 -58.3 -90.7   1  31   6.0     24997 38.017 -73.807        76.57
  24.0 -58.3 -90.7   1  32   6.0     25001 38.017 -73.807        76.59
  24.0 -58.3 -90.7   1  33   6.1     25008 38.016 -73.807        76.60
  24.0 -58.3 -90.7   1  33   6.1     25016 38.016 -73.807        76.62
  23.9 -58.3 -90.7   1  34   6.1     25022 38.016 -73.807        76.64
  23.9 -58.3 -90.7   1  35   6.1     25028 38.016 -73.807        76.65
  23.9 -58.4 -90.8   1  35   6.1     25035 38.016 -73.807        76.67
  23.9 -58.4 -90.8   1  36   6.1     25041 38.016 -73.807        76.69
  23.8 -58.3 -90.8   1  37   6.1     25047 38.016 -73.807        76.70
  23.8 -58.3 -90.8   1  38   6.0     25056 38.016 -73.808        76.72
  23.8 -58.3 -90.8   1  38   6.0     25064 38.016 -73.808        76.74
  23.8 -58.4 -90.8   1  39   6.0     25069 38.016 -73.808        76.75
