RAOB/Space
    Balloon release date and time                	2017-02-07T14:19:19
    Station name                                 	WALL
    Sonde type                                   	RS41-SGP
    System trademark and model                   	
    Software version                             	MW41 2.4.0
    Sonde software version                       	2.2.11
    Sounding status                              	Ok

     P  Temp  Dewp RH Dir Speed HeightMSL    Lat     Lon Elapsed time
   hPa    °C    °C  %   °   m/s         m      °       °          min
 336.0 -38.8 -42.6 67 262  46.2      8475 39.001 -76.902        29.16
 335.8 -38.9 -42.6 68 262  46.2      8479 39.002 -76.901        29.18
 335.6 -38.9 -42.6 68 262  46.2      8483 39.002 -76.901        29.19
 335.4 -38.9 -42.6 68 263  46.3      8487 39.002 -76.900        29.21
 335.2 -39.0 -42.7 68 263  46.3      8491 39.002 -76.900        29.23
 335.0 -39.0 -42.7 68 263  46.4      8494 39.002 -76.899        29.24
 334.7 -39.0 -42.6 69 264  46.4      8499 39.002 -76.899        29.26
 334.4 -39.1 -42.5 70 264  46.5      8506 39.002 -76.898        29.28
 334.2 -39.1 -42.6 70 264  46.6      8512 39.002 -76.898        29.29
 333.9 -39.1 -42.7 69 264  46.7      8519 39.002 -76.897        29.31
 333.6 -39.2 -43.0 67 265  46.8      8525 39.002 -76.897        29.33
 333.3 -39.2 -43.3 65 265  46.9      8531 39.002 -76.896        29.34
 333.1 -39.3 -43.6 64 265  47.1      8536 39.002 -76.896        29.36
 332.8 -39.3 -43.7 63 265  47.2      8541 39.002 -76.895        29.38
 332.6 -39.3 -43.8 63 266  47.4      8546 39.002 -76.894        29.39
 332.3 -39.4 -43.9 63 266  47.5      8552 39.002 -76.894        29.41
 332.1 -39.4 -43.9 62 266  47.7      8555 39.002 -76.893        29.43
 331.9 -39.4 -44.0 62 266  47.9      8561 39.002 -76.893        29.44
 331.7 -39.5 -44.0 62 266  48.0      8564 39.002 -76.892        29.46
 331.5 -39.5 -44.0 62 266  48.2      8568 39.002 -76.892        29.48
 331.2 -39.5 -44.0 63 267  48.3      8572 39.002 -76.891        29.49
 331.0 -39.5 -43.9 63 267  48.5      8578 39.002 -76.891        29.51
 330.8 -39.6 -43.9 64 267  48.6      8582 39.002 -76.890        29.53
 330.6 -39.6 -44.0 63 267  48.8      8587 39.002 -76.889        29.54
 330.4 -39.7 -44.0 63 267  48.9      8591 39.002 -76.889        29.56
 330.2 -39.7 -44.0 64 267  49.0      8595 39.002 -76.888        29.58
 329.9 -39.7 -43.9 65 267  49.1      8600 39.002 -76.888        29.59
 329.7 -39.8 -43.8 65 267  49.1      8604 39.002 -76.887        29.61
 329.5 -39.8 -43.8 66 267  49.2      8609 39.002 -76.886        29.63
 329.3 -39.9 -43.9 66 267  49.2      8614 39.002 -76.886        29.64
 329.1 -39.9 -44.0 66 267  49.2      8618 39.002 -76.885        29.66
 328.8 -40.0 -44.1 65 267  49.2      8623 39.002 -76.885        29.68
 328.6 -40.0 -44.1 65 267  49.2      8627 39.002 -76.884        29.69
 328.4 -40.0 -44.2 65 267  49.2      8632 39.003 -76.884        29.71
 328.2 -40.1 -44.2 65 267  49.2      8636 39.003 -76.883        29.73
 328.0 -40.2 -44.2 66 267  49.2      8640 39.003 -76.882        29.74
 327.8 -40.2 -44.2 65 267  49.1      8645 39.003 -76.882        29.76
 327.6 -40.2 -44.4 65 267  49.0      8649 39.003 -76.881        29.78
 327.4 -40.3 -44.6 63 267  49.0      8653 39.003 -76.881        29.79
 327.2 -40.3 -44.8 62 267  48.9      8657 39.003 -76.880        29.81
 327.0 -40.3 -44.9 61 267  48.8      8662 39.003 -76.880        29.83
 326.8 -40.3 -45.0 61 267  48.7      8666 39.003 -76.879        29.84
 326.6 -40.3 -45.2 59 267  48.6      8669 39.003 -76.878        29.86
 326.4 -40.3 -45.5 57 267  48.5      8673 39.003 -76.878        29.88
 326.2 -40.3 -45.8 56 267  48.4      8678 39.003 -76.877        29.89
 326.0 -40.3 -45.9 55 267  48.3      8683 39.003 -76.877        29.91
 325.8 -40.3 -46.0 55 267  48.2      8686 39.003 -76.876        29.93
 325.6 -40.3 -45.8 56 267  48.2      8690 39.003 -76.876        29.94
 325.4 -40.3 -45.7 57 267  48.1      8694 39.003 -76.875        29.96
 325.2 -40.4 -45.5 58 267  48.0      8698 39.003 -76.875        29.98
 325.0 -40.4 -45.3 60 267  47.9      8702 39.003 -76.874        29.99
 324.8 -40.4 -45.1 61 267  47.8      8707 39.003 -76.874        30.01
 324.6 -40.4 -45.1 61 267  47.7      8712 39.003 -76.873        30.03
 324.4 -40.5 -45.1 61 267  47.6      8715 39.003 -76.872        30.04
 324.2 -40.5 -45.2 60 267  47.6      8719 39.003 -76.872        30.06
 324.0 -40.5 -45.4 60 267  47.5      8724 39.003 -76.871        30.08
 323.8 -40.5 -45.5 59 267  47.4      8728 39.003 -76.871        30.09
 323.6 -40.5 -45.6 59 267  47.3      8731 39.003 -76.870        30.11
 323.4 -40.6 -45.7 58 267  47.3      8736 39.003 -76.870        30.13
 323.2 -40.6 -45.8 58 267  47.2      8741 39.003 -76.869        30.14
 323.0 -40.6 -45.8 58 267  47.2      8747 39.003 -76.869        30.16
 322.8 -40.7 -45.8 58 267  47.1      8751 39.003 -76.868        30.18
 322.6 -40.8 -45.8 59 267  47.1      8754 39.003 -76.868        30.19
 322.4 -40.8 -45.7 59 267  47.0      8758 39.003 -76.867        30.21
 322.1 -40.9 -45.8 60 267  47.0      8762 39.003 -76.867        30.23
 321.9 -40.9 -45.8 59 267  47.0      8766 39.003 -76.866        30.24
 321.7 -40.9 -45.9 58 267  46.9      8771 39.003 -76.865        30.26
 321.5 -40.9 -46.1 58 267  46.9      8777 39.003 -76.865        30.28
 321.3 -40.8 -46.2 57 267  46.9      8781 39.003 -76.864        30.29
 321.1 -40.8 -46.3 56 267  46.9      8785 39.003 -76.864        30.31
 320.9 -40.8 -46.4 56 267  46.9      8789 39.003 -76.863        30.33
 320.7 -40.9 -46.4 55 267  46.8      8792 39.003 -76.863        30.34
 320.5 -40.9 -46.4 55 267  46.9      8797 39.003 -76.862        30.36
 320.3 -40.9 -46.4 56 267  46.9      8800 39.003 -76.862        30.38
 320.1 -40.9 -46.4 56 267  46.9      8804 39.003 -76.861        30.39
 319.9 -41.0 -46.4 56 267  46.9      8808 39.004 -76.861        30.41
 319.7 -41.0 -46.3 57 267  46.9      8813 39.004 -76.860        30.43
 319.4 -41.1 -46.2 58 267  46.9      8818 39.004 -76.859        30.44
 319.2 -41.1 -45.9 60 267  47.0      8825 39.004 -76.859        30.46
 318.9 -41.1 -45.7 62 267  47.0      8832 39.004 -76.858        30.48
 318.6 -41.2 -45.6 62 268  47.1      8839 39.004 -76.858        30.49
 318.3 -41.2 -45.6 63 268  47.1      8845 39.004 -76.857        30.51
 318.1 -41.2 -45.7 62 268  47.2      8851 39.004 -76.857        30.53
 317.9 -41.3 -45.8 62 268  47.2      8856 39.004 -76.856        30.54
 317.6 -41.3 -45.9 62 268  47.3      8861 39.004 -76.856        30.56
 317.4 -41.4 -45.9 62 268  47.4      8863 39.004 -76.855        30.58
 317.2 -41.4 -45.9 62 268  47.5      8867 39.004 -76.855        30.59
 317.0 -41.4 -45.9 62 268  47.5      8872 39.004 -76.854        30.61
 316.8 -41.5 -45.9 62 268  47.6      8877 39.004 -76.854        30.63
 316.6 -41.5 -45.8 64 268  47.7      8881 39.004 -76.853        30.64
 316.3 -41.5 -45.5 66 268  47.7      8886 39.004 -76.852        30.66
 316.1 -41.6 -45.2 68 268  47.8      8890 39.004 -76.852        30.68
 315.9 -41.6 -44.8 71 269  47.9      8895 39.004 -76.851        30.69
 315.6 -41.6 -44.5 74 269  47.9      8900 39.004 -76.851        30.71
 315.4 -41.7 -44.5 75 269  48.0      8905 39.004 -76.850        30.73
 315.1 -41.7 -44.7 73 269  48.0      8912 39.004 -76.850        30.74
 314.9 -41.8 -45.1 71 269  48.0      8919 39.004 -76.849        30.76
 314.6 -41.8 -45.5 68 269  48.1      8924 39.004 -76.849        30.78
 314.4 -41.9 -45.8 66 269  48.1      8930 39.004 -76.848        30.79
 314.1 -41.9 -45.9 65 269  48.1      8936 39.004 -76.848        30.81
 313.9 -42.0 -45.9 66 269  48.1      8940 39.004 -76.847        30.83
 313.6 -42.0 -45.8 67 268  48.1      8946 39.004 -76.846        30.84
 313.4 -42.0 -45.8 67 268  48.1      8951 39.004 -76.846        30.86
 313.2 -42.1 -45.7 68 268  48.0      8955 39.004 -76.845        30.88
 313.0 -42.1 -45.7 68 268  48.0      8958 39.004 -76.845        30.89
 312.8 -42.1 -45.7 68 268  48.0      8962 39.004 -76.844        30.91
 312.6 -42.2 -45.8 68 268  47.9      8966 39.004 -76.843        30.93
 312.4 -42.2 -45.9 67 268  47.9      8971 39.004 -76.843        30.94
 312.2 -42.2 -46.2 65 268  47.8      8975 39.004 -76.842        30.96
 312.0 -42.2 -46.6 63 268  47.7      8979 39.004 -76.842        30.98
 311.8 -42.3 -47.0 60 268  47.7      8984 39.004 -76.841        30.99
 311.6 -42.3 -47.2 59 268  47.6      8988 39.004 -76.841        31.01
 311.3 -42.4 -47.2 59 267  47.5      8992 39.004 -76.840        31.03
 311.1 -42.4 -46.9 61 267  47.5      8999 39.004 -76.840        31.04
 310.8 -42.5 -46.6 64 267  47.4      9006 39.004 -76.839        31.06
 310.6 -42.6 -46.3 67 267  47.4      9010 39.004 -76.839        31.08
 310.3 -42.6 -46.1 69 267  47.3      9015 39.004 -76.838        31.09
 310.1 -42.6 -45.9 71 267  47.2      9022 39.004 -76.838        31.11
 309.9 -42.7 -45.7 72 267  47.2      9027 39.004 -76.837        31.13
 309.6 -42.7 -45.7 73 267  47.2      9033 39.004 -76.836        31.14
 309.4 -42.8 -45.7 73 267  47.1      9038 39.004 -76.836        31.16
 309.2 -42.9 -45.7 74 267  47.1      9042 39.004 -76.835        31.18
 309.0 -42.9 -45.7 74 267  47.1      9046 39.004 -76.835        31.19
 308.8 -43.0 -45.7 74 267  47.1      9050 39.004 -76.834        31.21
 308.6 -43.0 -45.8 74 267  47.1      9053 39.004 -76.834        31.23
 308.4 -43.0 -45.9 73 267  47.1      9058 39.004 -76.833        31.24
 308.2 -43.1 -46.1 73 267  47.1      9063 39.004 -76.833        31.26
 307.9 -43.1 -46.2 72 267  47.1      9068 39.004 -76.832        31.28
 307.7 -43.1 -46.2 72 267  47.1      9073 39.004 -76.832        31.29
 307.5 -43.2 -46.2 72 267  47.1      9078 39.004 -76.831        31.31
 307.3 -43.2 -46.2 73 267  47.1      9082 39.004 -76.831        31.33
 307.1 -43.3 -46.1 74 267  47.1      9087 39.004 -76.830        31.34
 306.9 -43.3 -46.1 74 267  47.2      9092 39.004 -76.829        31.36
 306.7 -43.4 -46.2 74 267  47.2      9096 39.004 -76.829        31.38
 306.5 -43.4 -46.2 74 267  47.2      9101 39.005 -76.828        31.39
 306.3 -43.4 -46.4 73 267  47.2      9105 39.005 -76.828        31.41
 306.0 -43.4 -46.6 71 267  47.2      9109 39.005 -76.827        31.43
 305.8 -43.4 -46.8 70 267  47.2      9114 39.005 -76.827        31.44
 305.6 -43.5 -46.9 69 267  47.3      9119 39.005 -76.826        31.46
 305.4 -43.5 -47.1 68 267  47.3      9124 39.005 -76.826        31.48
 305.2 -43.5 -47.1 68 267  47.3      9128 39.005 -76.825        31.49
 305.0 -43.6 -47.1 68 268  47.3      9133 39.005 -76.825        31.51
 304.8 -43.6 -47.1 69 268  47.3      9138 39.005 -76.824        31.53
 304.6 -43.7 -46.9 70 268  47.3      9142 39.005 -76.823        31.54
 304.3 -43.7 -46.8 71 268  47.3      9146 39.005 -76.823        31.56
 304.1 -43.8 -46.8 72 268  47.3      9152 39.005 -76.822        31.58
 303.9 -43.8 -46.8 73 268  47.3      9158 39.005 -76.822        31.59
 303.7 -43.9 -46.8 73 268  47.3      9163 39.005 -76.821        31.61
 303.5 -43.9 -47.0 72 268  47.3      9167 39.005 -76.821        31.63
 303.3 -43.9 -47.1 71 268  47.3      9172 39.005 -76.820        31.64
 303.0 -44.0 -47.2 71 268  47.2      9175 39.005 -76.820        31.66
 302.8 -44.0 -47.3 70 268  47.2      9180 39.005 -76.819        31.68
 302.6 -44.1 -47.3 70 268  47.2      9185 39.005 -76.819        31.69
 302.4 -44.1 -47.3 71 268  47.2      9190 39.005 -76.818        31.71
 302.2 -44.1 -47.2 72 268  47.2      9195 39.005 -76.817        31.73
 302.0 -44.2 -47.1 73 268  47.2      9199 39.005 -76.817        31.74
 301.8 -44.3 -47.1 73 268  47.2      9204 39.005 -76.816        31.76
 301.5 -44.3 -47.1 73 268  47.2      9211 39.005 -76.816        31.78
 301.3 -44.3 -47.1 74 268  47.2      9215 39.005 -76.815        31.79
 301.1 -44.4 -47.2 74 268  47.1      9218 39.005 -76.815        31.81
 300.9 -44.4 -47.2 74 268  47.1      9224 39.005 -76.814        31.83
 300.7 -44.5 -47.3 73 268  47.1      9229 39.005 -76.814        31.84
 300.5 -44.5 -47.4 73 268  47.1      9233 39.005 -76.813        31.86
 300.2 -44.6 -47.5 73 268  47.1      9239 39.005 -76.813        31.88
 300.0 -44.6 -47.5 73 268  47.1      9244 39.005 -76.812        31.89
 299.8 -44.7 -47.4 74 268  47.1      9248 39.005 -76.811        31.91
 299.6 -44.7 -47.3 75 268  47.1      9252 39.005 -76.811        31.93
 299.4 -44.7 -47.2 76 268  47.1      9257 39.005 -76.810        31.94
 299.1 -44.8 -47.2 77 268  47.1      9263 39.005 -76.810        31.96
 298.9 -44.8 -47.3 77 268  47.1      9268 39.005 -76.809        31.98
 298.7 -44.8 -47.5 75 268  47.1      9274 39.005 -76.809        31.99
 298.5 -44.9 -47.7 73 268  47.1      9279 39.005 -76.808        32.01
 298.3 -44.9 -47.9 72 268  47.1      9282 39.005 -76.808        32.03
 298.0 -44.9 -48.1 71 268  47.1      9287 39.005 -76.807        32.04
 297.8 -45.0 -48.1 71 268  47.1      9293 39.005 -76.807        32.06
 297.6 -45.0 -48.0 72 268  47.1      9297 39.005 -76.806        32.08
 297.4 -45.1 -47.9 73 268  47.1      9302 39.005 -76.805        32.09
 297.2 -45.1 -47.8 75 268  47.1      9307 39.005 -76.805        32.11
 297.0 -45.2 -47.7 77 268  47.1      9312 39.005 -76.804        32.13
 296.8 -45.3 -47.6 78 268  47.1      9316 39.005 -76.804        32.14
 296.6 -45.3 -47.5 79 268  47.1      9320 39.005 -76.803        32.16
 296.3 -45.4 -47.5 79 268  47.2      9325 39.005 -76.803        32.18
 296.1 -45.4 -47.6 79 268  47.2      9329 39.005 -76.802        32.19
 295.9 -45.5 -47.6 79 268  47.2      9334 39.005 -76.802        32.21
 295.6 -45.5 -47.6 80 268  47.2      9341 39.005 -76.801        32.23
 295.4 -45.5 -47.6 80 268  47.3      9347 39.005 -76.801        32.24
 295.2 -45.6 -47.7 80 268  47.3      9353 39.005 -76.800        32.26
 294.9 -45.6 -47.7 79 268  47.4      9359 39.005 -76.800        32.28
 294.7 -45.7 -47.8 79 268  47.4      9364 39.005 -76.799        32.29
 294.4 -45.7 -47.9 78 268  47.5      9370 39.005 -76.799        32.31
 294.2 -45.7 -48.0 78 268  47.5      9374 39.005 -76.798        32.33
 294.0 -45.8 -48.1 77 268  47.6      9378 39.005 -76.797        32.34
 293.8 -45.8 -48.2 77 268  47.7      9382 39.005 -76.797        32.36
 293.6 -45.8 -48.4 76 268  47.8      9388 39.006 -76.796        32.38
 293.4 -45.9 -48.5 75 268  47.9      9392 39.006 -76.796        32.39
 293.2 -45.9 -48.7 74 268  48.0      9396 39.006 -76.795        32.41
 293.0 -45.9 -48.9 73 268  48.1      9401 39.006 -76.795        32.43
 292.8 -46.0 -48.9 72 268  48.3      9407 39.006 -76.794        32.44
 292.5 -46.0 -48.9 72 268  48.4      9411 39.006 -76.793        32.46
 292.3 -46.0 -48.8 74 268  48.5      9414 39.006 -76.793        32.48
 292.1 -46.1 -48.7 75 268  48.7      9420 39.006 -76.792        32.49
 291.8 -46.1 -48.6 76 268  48.8      9427 39.006 -76.792        32.51
 291.6 -46.2 -48.5 78 268  49.0      9434 39.006 -76.791        32.53
 291.3 -46.3 -48.5 79 268  49.2      9441 39.006 -76.791        32.54
 291.0 -46.4 -48.4 80 268  49.3      9446 39.006 -76.790        32.56
 290.8 -46.4 -48.4 80 268  49.5      9452 39.006 -76.790        32.58
 290.5 -46.5 -48.4 81 268  49.6      9458 39.006 -76.789        32.59
 290.2 -46.5 -48.5 80 268  49.8      9464 39.006 -76.789        32.61
 290.0 -46.6 -48.6 80 269  49.9      9470 39.006 -76.788        32.63
 289.7 -46.6 -48.7 79 269  50.1      9477 39.006 -76.787        32.64
 289.5 -46.6 -48.9 78 269  50.2      9483 39.006 -76.787        32.66
 289.3 -46.7 -49.0 77 269  50.4      9487 39.006 -76.786        32.68
 289.0 -46.7 -49.2 76 269  50.5      9491 39.006 -76.786        32.69
 288.8 -46.7 -49.3 75 269  50.6      9497 39.006 -76.785        32.71
 288.6 -46.8 -49.4 75 269  50.7      9501 39.006 -76.784        32.73
 288.3 -46.9 -49.4 76 269  50.7      9506 39.006 -76.784        32.74
 288.1 -46.9 -49.3 77 269  50.8      9512 39.006 -76.783        32.76
 287.9 -47.0 -49.3 78 269  50.8      9519 39.006 -76.783        32.78
 287.7 -47.0 -49.2 79 269  50.9      9524 39.006 -76.782        32.79
 287.4 -47.1 -49.1 79 270  50.9      9530 39.006 -76.781        32.81
 287.2 -47.1 -49.1 80 270  50.9      9535 39.006 -76.781        32.83
 287.0 -47.1 -49.1 80 270  50.9      9538 39.006 -76.780        32.84
 286.8 -47.1 -49.1 81 270  50.9      9543 39.006 -76.780        32.86
 286.6 -47.2 -49.1 81 270  50.8      9546 39.006 -76.779        32.88
 286.4 -47.2 -49.2 81 270  50.8      9551 39.006 -76.778        32.89
 286.2 -47.3 -49.2 81 270  50.7      9556 39.006 -76.778        32.91
 286.0 -47.3 -49.3 80 270  50.7      9562 39.006 -76.777        32.93
 285.8 -47.3 -49.4 80 271  50.6      9566 39.006 -76.777        32.94
 285.6 -47.3 -49.5 79 271  50.5      9571 39.006 -76.776        32.96
 285.4 -47.3 -49.5 79 271  50.5      9576 39.006 -76.775        32.98
 285.2 -47.4 -49.5 79 271  50.4      9580 39.006 -76.775        32.99
 285.0 -47.4 -49.5 79 271  50.3      9584 39.006 -76.774        33.01
 284.8 -47.4 -49.5 79 271  50.3      9588 39.006 -76.774        33.03
 284.6 -47.5 -49.5 79 271  50.2      9593 39.006 -76.773        33.04
 284.4 -47.5 -49.5 80 271  50.1      9597 39.006 -76.773        33.06
 284.2 -47.5 -49.6 80 272  50.1      9602 39.006 -76.772        33.08
 284.0 -47.6 -49.7 79 272  50.0      9609 39.006 -76.771        33.09
 283.7 -47.6 -49.8 78 272  50.0      9614 39.006 -76.771        33.11
 283.5 -47.7 -50.0 77 272  49.9      9621 39.006 -76.770        33.13
 283.3 -47.7 -50.2 75 272  49.9      9626 39.006 -76.770        33.14
 283.1 -47.7 -50.4 73 272  49.9      9629 39.006 -76.769        33.16
 282.9 -47.6 -50.7 71 272  49.9      9634 39.006 -76.769        33.18
 282.7 -47.6 -50.9 69 272  49.9      9638 39.006 -76.768        33.19
 282.5 -47.6 -51.1 67 272  49.9      9643 39.006 -76.768        33.21
 282.3 -47.5 -51.2 66 272  49.9      9647 39.006 -76.767        33.23
 282.1 -47.5 -51.1 67 272  49.9      9653 39.006 -76.766        33.24
 281.9 -47.5 -51.0 67 272  49.9      9657 39.006 -76.766        33.26
 281.7 -47.6 -50.9 69 272  49.9      9661 39.006 -76.765        33.28
 281.5 -47.7 -50.8 70 272  50.0      9666 39.006 -76.765        33.29
 281.3 -47.7 -50.7 72 272  50.0      9671 39.005 -76.764        33.31
 281.1 -47.8 -50.5 73 272  50.1      9677 39.005 -76.763        33.33
 280.9 -47.8 -50.4 75 272  50.1      9681 39.005 -76.763        33.34
 280.7 -47.9 -50.2 77 272  50.2      9686 39.005 -76.762        33.36
 280.5 -47.9 -50.2 78 272  50.3      9690 39.005 -76.762        33.38
 280.3 -48.0 -50.1 78 273  50.3      9696 39.005 -76.761        33.39
 280.0 -48.0 -50.1 79 273  50.4      9700 39.005 -76.761        33.41
 279.8 -48.0 -50.1 79 273  50.5      9705 39.005 -76.760        33.43
 279.6 -48.0 -50.1 80 273  50.7      9711 39.005 -76.759        33.44
 279.4 -48.0 -50.1 80 273  50.8      9715 39.005 -76.759        33.46
 279.2 -48.1 -50.1 79 273  50.9      9719 39.005 -76.758        33.48
 279.0 -48.1 -50.2 79 273  51.0      9724 39.005 -76.758        33.49
 278.7 -48.2 -50.2 79 273  51.2      9731 39.005 -76.757        33.51
 278.5 -48.2 -50.3 79 273  51.4      9737 39.005 -76.756        33.53
 278.3 -48.2 -50.4 78 274  51.5      9743 39.005 -76.756        33.54
 278.0 -48.2 -50.6 77 274  51.7      9749 39.005 -76.755        33.56
 277.8 -48.2 -50.7 76 274  51.9      9754 39.005 -76.755        33.58
 277.5 -48.2 -50.9 74 274  52.0      9759 39.005 -76.754        33.59
 277.3 -48.3 -51.1 73 274  52.2      9765 39.005 -76.754        33.61
 277.0 -48.3 -51.3 71 274  52.4      9771 39.005 -76.753        33.63
 276.7 -48.3 -51.4 70 275  52.6      9778 39.005 -76.752        33.64
 276.4 -48.4 -51.5 70 275  52.8      9785 39.005 -76.752        33.66
 276.1 -48.5 -51.7 70 275  52.9      9793 39.005 -76.751        33.68
 275.8 -48.5 -51.8 69 275  53.1      9801 39.005 -76.750        33.69
 275.4 -48.6 -52.0 68 275  53.3      9810 39.005 -76.750        33.71
 275.1 -48.6 -52.2 66 275  53.4      9817 39.005 -76.749        33.73
 274.8 -48.6 -52.4 65 276  53.6      9825 39.005 -76.749        33.74
 274.5 -48.6 -52.6 64 276  53.7      9835 39.005 -76.748        33.76
 274.2 -48.6 -52.7 63 276  53.8      9843 39.005 -76.747        33.78
 273.9 -48.6 -52.8 62 276  53.9      9849 39.005 -76.747        33.79
 273.7 -48.6 -52.9 62 276  54.0      9854 39.005 -76.746        33.81
 273.5 -48.6 -53.0 61 276  54.0      9858 39.004 -76.745        33.83
 273.3 -48.6 -53.0 61 276  54.1      9862 39.004 -76.745        33.84
 273.1 -48.6 -53.1 60 276  54.1      9866 39.004 -76.744        33.86
 272.9 -48.6 -53.2 60 276  54.2      9870 39.004 -76.744        33.88
 272.7 -48.6 -53.2 59 276  54.2      9875 39.004 -76.743        33.89
 272.5 -48.5 -53.3 58 276  54.2      9879 39.004 -76.742        33.91
 272.4 -48.5 -53.4 57 276  54.2      9884 39.004 -76.742        33.93
 272.2 -48.5 -53.5 56 276  54.1      9888 39.004 -76.741        33.94
 272.0 -48.5 -53.6 56 276  54.1      9892 39.004 -76.740        33.96
 271.8 -48.5 -53.6 56 276  54.1      9896 39.004 -76.740        33.98
 271.6 -48.5 -53.5 56 276  54.0      9900 39.004 -76.739        33.99
 271.4 -48.6 -53.5 57 276  54.0      9906 39.004 -76.739        34.01
 271.2 -48.6 -53.4 58 276  54.0      9910 39.004 -76.738        34.03
 271.0 -48.6 -53.4 58 276  53.9      9916 39.004 -76.737        34.04
 270.9 -48.7 -53.3 59 276  53.9      9921 39.004 -76.737        34.06
 270.7 -48.7 -53.2 60 275  53.9      9925 39.004 -76.736        34.08
 270.5 -48.7 -53.2 60 275  53.8      9930 39.004 -76.735        34.09
 270.3 -48.7 -53.2 60 275  53.8      9933 39.004 -76.735        34.11
 270.1 -48.7 -53.3 59 275  53.8      9937 39.004 -76.734        34.13
 270.0 -48.7 -53.5 58 275  53.8      9941 39.004 -76.734        34.14
 269.8 -48.7 -53.6 57 275  53.8      9947 39.004 -76.733        34.16
 269.6 -48.7 -53.8 56 275  53.8      9950 39.003 -76.732        34.18
 269.4 -48.7 -54.0 54 275  53.8      9954 39.003 -76.732        34.19
 269.3 -48.6 -54.1 54 275  53.8      9958 39.003 -76.731        34.21
 269.1 -48.6 -54.1 53 275  53.8      9964 39.003 -76.731        34.23
 268.9 -48.5 -54.0 53 276  53.9      9968 39.003 -76.730        34.24
 268.7 -48.5 -54.1 53 276  53.9      9971 39.003 -76.729        34.26
 268.6 -48.5 -54.2 52 276  53.9      9975 39.003 -76.729        34.28
 268.4 -48.5 -54.6 50 276  54.0      9980 39.003 -76.728        34.29
 268.2 -48.6 -55.0 48 276  54.0      9984 39.003 -76.728        34.31
 268.1 -48.6 -55.5 45 276  54.1      9987 39.003 -76.727        34.33
 267.9 -48.6 -56.0 42 276  54.1      9991 39.003 -76.726        34.34
 267.7 -48.6 -56.5 40 276  54.2      9996 39.003 -76.726        34.36
 267.6 -48.6 -57.0 38 276  54.2      9999 39.003 -76.725        34.38
 267.4 -48.6 -57.2 37 276  54.3     10005 39.003 -76.724        34.39
 267.2 -48.7 -57.4 36 276  54.3     10010 39.003 -76.724        34.41
 267.0 -48.7 -57.5 36 277  54.4     10015 39.003 -76.723        34.43
 266.9 -48.7 -57.4 36 277  54.4     10018 39.003 -76.723        34.44
 266.7 -48.7 -57.3 36 277  54.5     10022 39.003 -76.722        34.46
 266.5 -48.7 -57.3 37 277  54.5     10025 39.003 -76.721        34.48
 266.4 -48.7 -57.3 36 277  54.5     10029 39.002 -76.721        34.49
 266.2 -48.7 -57.4 36 277  54.6     10034 39.002 -76.720        34.51
 266.1 -48.7 -57.6 35 277  54.6     10037 39.002 -76.719        34.53
 265.9 -48.7 -57.7 35 277  54.6     10041 39.002 -76.719        34.54
 265.7 -48.7 -57.9 34 277  54.6     10045 39.002 -76.718        34.56
 265.6 -48.7 -57.9 34 277  54.6     10049 39.002 -76.718        34.58
 265.4 -48.7 -57.7 35 277  54.6     10053 39.002 -76.717        34.59
 265.3 -48.7 -57.5 36 277  54.6     10057 39.002 -76.716        34.61
 265.1 -48.7 -57.1 37 277  54.6     10060 39.002 -76.716        34.63
 265.0 -48.7 -56.8 39 277  54.6     10064 39.002 -76.715        34.64
 264.8 -48.7 -56.7 40 277  54.6     10069 39.002 -76.714        34.66
 264.6 -48.7 -56.6 40 277  54.6     10073 39.002 -76.714        34.68
 264.4 -48.7 -56.7 39 277  54.6     10077 39.002 -76.713        34.69
 264.3 -48.7 -56.8 39 277  54.6     10081 39.002 -76.713        34.71
 264.1 -48.7 -57.0 38 277  54.6     10085 39.002 -76.712        34.73
 263.9 -48.7 -57.4 36 277  54.5     10091 39.002 -76.711        34.74
 263.8 -48.6 -57.9 34 277  54.5     10095 39.001 -76.711        34.76
 263.6 -48.6 -58.3 32 278  54.5     10099 39.001 -76.710        34.78
 263.4 -48.5 -58.5 31 278  54.5     10104 39.001 -76.709        34.79
 263.2 -48.5 -58.4 32 278  54.5     10107 39.001 -76.709        34.81
 263.1 -48.5 -58.1 33 278  54.5     10110 39.001 -76.708        34.83
 262.9 -48.5 -57.7 34 278  54.5     10115 39.001 -76.708        34.84
 262.7 -48.5 -57.5 35 278  54.4     10120 39.001 -76.707        34.86
 262.6 -48.5 -57.4 36 278  54.4     10124 39.001 -76.706        34.88
 262.4 -48.6 -57.5 35 278  54.4     10128 39.001 -76.706        34.89
 262.3 -48.6 -57.7 34 278  54.4     10133 39.001 -76.705        34.91
 262.1 -48.6 -58.0 33 278  54.4     10137 39.001 -76.704        34.93
 261.9 -48.6 -58.2 32 278  54.4     10140 39.001 -76.704        34.94
 261.8 -48.6 -58.5 31 278  54.4     10143 39.001 -76.703        34.96
 261.6 -48.6 -58.6 31 278  54.4     10148 39.001 -76.703        34.98
 261.4 -48.7 -58.7 31 278  54.4     10152 39.001 -76.702        34.99
 261.3 -48.7 -58.7 31 278  54.3     10156 39.000 -76.701        35.01
 261.1 -48.7 -58.7 31 278  54.3     10160 39.000 -76.701        35.03
 260.9 -48.7 -58.5 32 278  54.3     10164 39.000 -76.700        35.04
